distinct directory-record timestamps: 1605 over 2879 records

as-printed               tz  count  raw seven bytes         valid?
1996-11-11 20:13:42      +0      1  60 0B 0B 14 0D 2A 00    yes
1996-11-11 20:17:26      +0      1  60 0B 0B 14 11 1A 00    yes
1996-12-10 18:13:44      +0      1  60 0C 0A 12 0D 2C 00    yes
1996-12-10 18:24:38      +0      1  60 0C 0A 12 18 26 00    yes
1996-12-10 16:49:50      +0      1  60 0C 0A 10 31 32 00    yes
1996-12-10 16:50:26      +0      1  60 0C 0A 10 32 1A 00    yes
1996-12-10 16:50:40      +0      1  60 0C 0A 10 32 28 00    yes
1997-01-02 12:33:02      +0      1  61 01 02 0C 21 02 00    yes
1996-12-10 18:38:28      +0      1  60 0C 0A 12 26 1C 00    yes
1996-12-10 18:02:16      +0      1  60 0C 0A 12 02 10 00    yes
1997-01-02 12:10:32      +0      1  61 01 02 0C 0A 20 00    yes
1997-01-02 12:27:12      +0      1  61 01 02 0C 1B 0C 00    yes
1996-12-10 17:46:30      +0      1  60 0C 0A 11 2E 1E 00    yes
1996-12-10 18:29:16      +0      1  60 0C 0A 12 1D 10 00    yes
1996-12-10 18:34:46      +0      1  60 0C 0A 12 22 2E 00    yes
1996-12-10 18:48:10      +0      1  60 0C 0A 12 30 0A 00    yes
1996-12-10 16:53:26      +0      1  60 0C 0A 10 35 1A 00    yes
1996-12-10 16:53:52      +0      1  60 0C 0A 10 35 34 00    yes
1980-01-03 20:55:14      +0      1  50 01 03 14 37 0E 00    yes
1980-01-03 11:01:48      +0      1  50 01 03 0B 01 30 00    yes
1996-08-16 10:57:06      +0      1  60 08 10 0A 39 06 00    yes
1996-09-11 15:09:24      +0      1  60 09 0B 0F 09 18 00    yes
1980-01-03 12:13:40      +0      1  50 01 03 0C 0D 28 00    yes
1980-01-03 14:44:34      +0      1  50 01 03 0E 2C 22 00    yes
1996-08-16 17:52:40      +0      1  60 08 10 11 34 28 00    yes
1980-01-03 09:25:44      +0      1  50 01 03 09 19 2C 00    yes
1996-11-13 21:05:18      +0      1  60 0B 0D 15 05 12 00    yes
1981-02-05 16:51:42      +0      1  51 02 05 10 33 2A 00    yes
1980-01-03 09:27:18      +0      1  50 01 03 09 1B 12 00    yes
1996-11-13 21:05:36      +0      1  60 0B 0D 15 05 24 00    yes
1981-02-05 16:56:24      +0      1  51 02 05 10 38 18 00    yes
1996-09-20 11:43:46      +0      1  60 09 14 0B 2B 2E 00    yes
1980-01-03 09:01:10      +0      1  50 01 03 09 01 0A 00    yes
1980-01-04 09:32:24      +0      1  50 01 04 09 20 18 00    yes
1997-01-24 13:56:28      +0      1  61 01 18 0D 38 1C 00    yes
1980-01-03 09:30:20      +0      1  50 01 03 09 1E 14 00    yes
1980-01-03 06:08:40      +0      1  50 01 03 06 08 28 00    yes
1981-02-05 16:57:46      +0      1  51 02 05 10 39 2E 00    yes
1980-01-03 09:31:22      +0      1  50 01 03 09 1F 16 00    yes
1980-01-04 12:43:22      +0      1  50 01 04 0C 2B 16 00    yes
1981-02-05 16:59:20      +0      1  51 02 05 10 3B 14 00    yes
1980-01-04 09:25:48      +0      1  50 01 04 09 19 30 00    yes
1997-01-24 13:55:50      +0      1  61 01 18 0D 37 32 00    yes
1980-01-03 23:47:20      +0      1  50 01 03 17 2F 14 00    yes
1996-11-13 22:18:58      +0      1  60 0B 0D 16 12 3A 00    yes
1996-11-15 04:17:20      +0      1  60 0B 0F 04 11 14 00    yes
1996-11-15 08:00:50      +0      1  60 0B 0F 08 00 32 00    yes
1996-05-10 13:24:28      +0      1  60 05 0A 0D 18 1C 00    yes
1996-11-13 22:19:18      +0      1  60 0B 0D 16 13 12 00    yes
1980-01-03 06:49:48      +0      1  50 01 03 06 31 30 00    yes
1996-09-18 15:08:42      +0      1  60 09 12 0F 08 2A 00    yes
1996-09-20 11:19:14      +0      1  60 09 14 0B 13 0E 00    yes
1996-01-22 11:52:34      +0      1  60 01 16 0B 34 22 00    yes
1994-09-02 11:07:00      +0      1  5E 09 02 0B 07 00 00    yes
1994-09-02 18:24:32      +0      1  5E 09 02 12 18 20 00    yes
1994-09-02 16:57:52      +0      1  5E 09 02 10 39 34 00    yes
1994-09-16 10:06:28      +0      1  5E 09 10 0A 06 1C 00    yes
1994-12-20 18:57:16      +0      1  5E 0C 14 12 39 10 00    yes
1996-09-05 15:23:32      +0      1  60 09 05 0F 17 20 00    yes
1995-12-06 16:26:36      +0      1  5F 0C 06 10 1A 24 00    yes
1994-12-09 15:50:48      +0      1  5E 0C 09 0F 32 30 00    yes
1994-12-09 16:41:00      +0      1  5E 0C 09 10 29 00 00    yes
1995-01-10 15:57:40      +0      1  5F 01 0A 0F 39 28 00    yes
1994-12-09 17:39:32      +0      1  5E 0C 09 11 27 20 00    yes
1994-12-09 16:54:18      +0      1  5E 0C 09 10 36 12 00    yes
1994-12-09 16:58:30      +0      1  5E 0C 09 10 3A 1E 00    yes
1994-12-09 17:36:12      +0      1  5E 0C 09 11 24 0C 00    yes
1994-12-09 17:08:10      +0      1  5E 0C 09 11 08 0A 00    yes
1994-12-09 17:43:42      +0      1  5E 0C 09 11 2B 2A 00    yes
1994-12-12 12:11:04      +0      1  5E 0C 0C 0C 0B 04 00    yes
1994-12-09 18:01:22      +0      1  5E 0C 09 12 01 16 00    yes
1995-10-20 13:02:10      +0      1  5F 0A 14 0D 02 0A 00    yes
1996-06-18 10:35:46      +0      1  60 06 12 0A 23 2E 00    yes
1996-06-18 10:34:00      +0      1  60 06 12 0A 22 00 00    yes
1996-05-08 11:36:16      +0      1  60 05 08 0B 24 10 00    yes
1996-08-07 18:46:00      +0      1  60 08 07 12 2E 00 00    yes
1996-09-20 11:29:50      +0      1  60 09 14 0B 1D 32 00    yes
1995-12-20 09:37:40      +0      1  5F 0C 14 09 25 28 00    yes
1996-01-03 11:42:58      +0      1  60 01 03 0B 2A 3A 00    yes
1995-12-22 16:09:28      +0      1  5F 0C 16 10 09 1C 00    yes
1996-01-08 10:09:18      +0      1  60 01 08 0A 09 12 00    yes
1996-01-08 10:19:52      +0      1  60 01 08 0A 13 34 00    yes
1996-01-08 10:26:30      +0      1  60 01 08 0A 1A 1E 00    yes
1996-01-08 10:29:36      +0      1  60 01 08 0A 1D 24 00    yes
1996-01-08 10:30:28      +0      1  60 01 08 0A 1E 1C 00    yes
1996-01-08 10:31:46      +0      1  60 01 08 0A 1F 2E 00    yes
1996-01-03 11:38:42      +0      1  60 01 03 0B 26 2A 00    yes
1996-01-08 11:12:56      +0      1  60 01 08 0B 0C 38 00    yes
1996-01-08 11:16:40      +0      1  60 01 08 0B 10 28 00    yes
1996-06-18 11:46:28      +0      1  60 06 12 0B 2E 1C 00    yes
1996-01-22 10:42:30      +0      1  60 01 16 0A 2A 1E 00    yes
1995-02-07 17:09:30      +0      1  5F 02 07 11 09 1E 00    yes
1995-05-04 15:33:06      +0      1  5F 05 04 0F 21 06 00    yes
1996-09-05 17:15:40      +0      1  60 09 05 11 0F 28 00    yes
1996-04-02 11:08:10      +0      1  60 04 02 0B 08 0A 00    yes
1996-02-20 16:37:10      +0      1  60 02 14 10 25 0A 00    yes
1995-10-18 17:02:26      +0      1  5F 0A 12 11 02 1A 00    yes
1995-12-18 15:54:38      +0      1  5F 0C 12 0F 36 26 00    yes
1995-12-18 15:41:22      +0      1  5F 0C 12 0F 29 16 00    yes
1995-12-18 16:08:02      +0      1  5F 0C 12 10 08 02 00    yes
1996-01-05 09:58:46      +0      1  60 01 05 09 3A 2E 00    yes
1995-12-18 14:08:32      +0      1  5F 0C 12 0E 08 20 00    yes
1996-01-05 09:59:18      +0      1  60 01 05 09 3B 12 00    yes
1995-12-18 15:41:28      +0      1  5F 0C 12 0F 29 1C 00    yes
1995-12-18 15:55:20      +0      1  5F 0C 12 0F 37 14 00    yes
1996-01-05 09:59:48      +0      1  60 01 05 09 3B 30 00    yes
1995-12-18 14:08:22      +0      1  5F 0C 12 0E 08 16 00    yes
1996-01-05 10:00:16      +0      1  60 01 05 0A 00 10 00    yes
1995-12-18 15:41:36      +0      1  5F 0C 12 0F 29 24 00    yes
1995-12-18 15:55:12      +0      1  5F 0C 12 0F 37 0C 00    yes
1996-01-05 10:00:46      +0      1  60 01 05 0A 00 2E 00    yes
1995-12-18 12:14:44      +0      1  5F 0C 12 0C 0E 2C 00    yes
1996-01-05 10:01:16      +0      1  60 01 05 0A 01 10 00    yes
1996-05-09 19:47:14      +0      1  60 05 09 13 2F 0E 00    yes
1996-05-10 16:13:06      +0      1  60 05 0A 10 0D 06 00    yes
1996-01-05 10:13:46      +0      1  60 01 05 0A 0D 2E 00    yes
1996-05-08 20:33:02      +0      1  60 05 08 14 21 02 00    yes
1995-01-09 17:24:26      +0      1  5F 01 09 11 18 1A 00    yes
1996-01-15 10:47:30      +0      1  60 01 0F 0A 2F 1E 00    yes
1996-06-03 17:33:50      +0      1  60 06 03 11 21 32 00    yes
1996-08-12 10:56:22      +0      1  60 08 0C 0A 38 16 00    yes
1996-08-12 11:09:46      +0      1  60 08 0C 0B 09 2E 00    yes
1995-07-26 11:43:24      +0      1  5F 07 1A 0B 2B 18 00    yes
1996-01-10 15:16:34      +0      1  60 01 0A 0F 10 22 00    yes
1996-05-20 12:23:28      +0      1  60 05 14 0C 17 1C 00    yes
1995-11-21 10:15:20      +0      1  5F 0B 15 0A 0F 14 00    yes
1995-12-11 16:21:36      +0      1  5F 0C 0B 10 15 24 00    yes
1995-12-20 11:01:22      +0      1  5F 0C 14 0B 01 16 00    yes
1996-10-11 11:14:02      +0      1  60 0A 0B 0B 0E 02 00    yes
1996-03-04 14:57:16      +0      1  60 03 04 0E 39 10 00    yes
1996-05-14 19:27:10      +0      1  60 05 0E 13 1B 0A 00    yes
1996-09-20 11:32:18      +0      1  60 09 14 0B 20 12 00    yes
1995-07-24 11:05:12      +0      1  5F 07 18 0B 05 0C 00    yes
1995-10-11 18:06:06      +0      1  5F 0A 0B 12 06 06 00    yes
1995-12-14 09:43:44      +0      1  5F 0C 0E 09 2B 2C 00    yes
1996-01-04 11:01:14      +0      1  60 01 04 0B 01 0E 00    yes
1996-02-27 13:07:26      +0      1  60 02 1B 0D 07 1A 00    yes
1996-02-26 17:16:10      +0      1  60 02 1A 11 10 0A 00    yes
1995-10-30 15:22:32      +0      1  5F 0A 1E 0F 16 20 00    yes
1996-09-20 11:32:04      +0      1  60 09 14 0B 20 04 00    yes
1996-05-13 23:07:38      +0      1  60 05 0D 17 07 26 00    yes
1995-12-18 10:54:58      +0      1  5F 0C 12 0A 36 3A 00    yes
1994-08-26 16:16:02      +0      1  5E 08 1A 10 10 02 00    yes
1995-03-17 16:52:42      +0      1  5F 03 11 10 34 2A 00    yes
1996-08-12 11:09:34      +0      1  60 08 0C 0B 09 22 00    yes
1996-08-14 13:26:32      +0      1  60 08 0E 0D 1A 20 00    yes
1995-11-02 11:37:28      +0      1  5F 0B 02 0B 25 1C 00    yes
1996-09-05 11:00:04      +0      1  60 09 05 0B 00 04 00    yes
1995-10-18 17:01:28      +0      1  5F 0A 12 11 01 1C 00    yes
1995-10-18 17:01:36      +0      1  5F 0A 12 11 01 24 00    yes
1995-03-22 11:55:30      +0      1  5F 03 16 0B 37 1E 00    yes
1996-01-17 11:44:06      +0      1  60 01 11 0B 2C 06 00    yes
1996-01-17 11:43:16      +0      1  60 01 11 0B 2B 10 00    yes
1996-01-05 12:44:32      +0      1  60 01 05 0C 2C 20 00    yes
1996-10-29 17:39:20      +0      1  60 0A 1D 11 27 14 00    yes
1996-02-29 15:42:12      +0      1  60 02 1D 0F 2A 0C 00    yes
1996-06-05 11:34:14      +0      1  60 06 05 0B 22 0E 00    yes
1996-02-01 13:44:56      +0      1  60 02 01 0D 2C 38 00    yes
1996-02-02 10:03:16      +0      1  60 02 02 0A 03 10 00    yes
1996-02-02 09:37:54      +0      1  60 02 02 09 25 36 00    yes
1996-01-02 11:12:22      +0      1  60 01 02 0B 0C 16 00    yes
1996-09-20 11:30:36      +0      1  60 09 14 0B 1E 24 00    yes
1994-12-06 13:05:34      +0      1  5E 0C 06 0D 05 22 00    yes
1994-12-06 13:05:40      +0      1  5E 0C 06 0D 05 28 00    yes
1995-10-18 17:02:06      +0      1  5F 0A 12 11 02 06 00    yes
1995-10-18 16:09:18      +0      1  5F 0A 12 10 09 12 00    yes
1995-10-19 13:48:44      +0      1  5F 0A 13 0D 30 2C 00    yes
1996-09-05 17:19:08      +0      1  60 09 05 11 13 08 00    yes
1996-05-13 20:47:28      +0      1  60 05 0D 14 2F 1C 00    yes
1995-06-23 17:14:42      +0      1  5F 06 17 11 0E 2A 00    yes
1995-01-17 10:32:04      +0      1  5F 01 11 0A 20 04 00    yes
1996-05-23 11:58:10      +0      1  60 05 17 0B 3A 0A 00    yes
1996-01-18 10:47:26      +0      1  60 01 12 0A 2F 1A 00    yes
1996-01-10 15:31:18      +0      1  60 01 0A 0F 1F 12 00    yes
1996-07-12 13:14:54      +0      1  60 07 0C 0D 0E 36 00    yes
1996-09-05 17:17:16      +0      1  60 09 05 11 11 10 00    yes
1995-10-18 13:24:24      +0      1  5F 0A 12 0D 18 18 00    yes
1996-09-05 17:18:54      +0      1  60 09 05 11 12 36 00    yes
1996-02-20 15:06:14      +0      1  60 02 14 0F 06 0E 00    yes
1995-10-18 18:03:36      +0      1  5F 0A 12 12 03 24 00    yes
1996-03-25 12:16:58      +0      1  60 03 19 0C 10 3A 00    yes
1996-04-18 13:01:48      +0      1  60 04 12 0D 01 30 00    yes
1996-01-03 13:29:48      +0      1  60 01 03 0D 1D 30 00    yes
1996-01-03 15:29:06      +0      1  60 01 03 0F 1D 06 00    yes
1996-01-19 15:44:46      +0      1  60 01 13 0F 2C 2E 00    yes
1996-05-20 20:08:28      +0      1  60 05 14 14 08 1C 00    yes
1995-10-18 17:16:40      +0      1  5F 0A 12 11 10 28 00    yes
1996-09-20 11:09:28      +0      1  60 09 14 0B 09 1C 00    yes
1996-10-29 17:34:58      +0      1  60 0A 1D 11 22 3A 00    yes
1996-01-08 15:10:52      +0      1  60 01 08 0F 0A 34 00    yes
1995-01-10 12:59:38      +0      1  5F 01 0A 0C 3B 26 00    yes
1996-09-20 11:31:32      +0      1  60 09 14 0B 1F 20 00    yes
1995-12-14 14:55:48      +0      1  5F 0C 0E 0E 37 30 00    yes
1996-07-12 13:16:40      +0      1  60 07 0C 0D 10 28 00    yes
1996-01-03 12:12:26      +0      1  60 01 03 0C 0C 1A 00    yes
1996-01-03 12:15:34      +0      1  60 01 03 0C 0F 22 00    yes
1995-12-15 11:08:36      +0      1  5F 0C 0F 0B 08 24 00    yes
1996-01-09 15:33:40      +0      1  60 01 09 0F 21 28 00    yes
1996-01-12 12:19:18      +0      1  60 01 0C 0C 13 12 00    yes
1996-01-09 15:17:00      +0      1  60 01 09 0F 11 00 00    yes
1996-01-12 12:19:36      +0      1  60 01 0C 0C 13 24 00    yes
1995-10-18 17:02:14      +0      1  5F 0A 12 11 02 0E 00    yes
1995-10-23 16:51:36      +0      1  5F 0A 17 10 33 24 00    yes
1995-10-23 16:51:48      +0      1  5F 0A 17 10 33 30 00    yes
1994-08-26 16:16:22      +0      1  5E 08 1A 10 10 16 00    yes
1996-10-25 15:33:32      +0      1  60 0A 19 0F 21 20 00    yes
1996-05-20 20:16:36      +0      1  60 05 14 14 10 24 00    yes
1996-09-20 11:33:02      +0      1  60 09 14 0B 21 02 00    yes
1996-03-13 13:15:18      +0      1  60 03 0D 0D 0F 12 00    yes
1995-10-18 17:02:34      +0      1  5F 0A 12 11 02 22 00    yes
1996-04-10 10:40:08      +0      1  60 04 0A 0A 28 08 00    yes
1996-04-10 10:23:00      +0      1  60 04 0A 0A 17 00 00    yes
1995-12-01 17:08:16      +0      1  5F 0C 01 11 08 10 00    yes
1996-05-09 17:32:22      +0      1  60 05 09 11 20 16 00    yes
1996-05-13 18:01:56      +0      1  60 05 0D 12 01 38 00    yes
1995-01-10 16:31:36      +0      1  5F 01 0A 10 1F 24 00    yes
1996-05-13 18:02:12      +0      1  60 05 0D 12 02 0C 00    yes
1996-05-13 18:01:38      +0      1  60 05 0D 12 01 26 00    yes
1996-01-03 14:38:32      +0      1  60 01 03 0E 26 20 00    yes
1997-01-29 11:22:36      +0      1  61 01 1D 0B 16 24 00    yes
1997-01-29 11:24:02      +0      1  61 01 1D 0B 18 02 00    yes
1994-10-03 17:22:58      +0      1  5E 0A 03 11 16 3A 00    yes
1995-10-18 17:50:14      +0      1  5F 0A 12 11 32 0E 00    yes
1996-05-13 20:42:04      +0      1  60 05 0D 14 2A 04 00    yes
1997-01-29 11:21:38      +0      1  61 01 1D 0B 15 26 00    yes
1996-02-02 15:24:22      +0      1  60 02 02 0F 18 16 00    yes
1996-08-08 10:59:46      +0      1  60 08 08 0A 3B 2E 00    yes
1995-10-19 16:15:42      +0      1  5F 0A 13 10 0F 2A 00    yes
1995-11-29 18:47:12      +0      1  5F 0B 1D 12 2F 0C 00    yes
1995-10-18 17:50:06      +0      1  5F 0A 12 11 32 06 00    yes
1995-10-18 17:03:22      +0      1  5F 0A 12 11 03 16 00    yes
1996-01-16 17:19:40      +0      1  60 01 10 11 13 28 00    yes
1995-01-03 17:53:42      +0      1  5F 01 03 11 35 2A 00    yes
1995-01-10 13:13:02      +0      1  5F 01 0A 0D 0D 02 00    yes
1995-02-08 17:01:50      +0      1  5F 02 08 11 01 32 00    yes
1996-03-22 14:41:24      +0      1  60 03 16 0E 29 18 00    yes
1996-03-22 14:41:40      +0      1  60 03 16 0E 29 28 00    yes
1996-03-22 14:42:06      +0      1  60 03 16 0E 2A 06 00    yes
1995-10-23 16:51:14      +0      1  5F 0A 17 10 33 0E 00    yes
1995-10-23 16:51:24      +0      1  5F 0A 17 10 33 18 00    yes
1995-11-29 16:14:44      +0      1  5F 0B 1D 10 0E 2C 00    yes
1994-08-30 15:15:48      +0      1  5E 08 1E 0F 0F 30 00    yes
1995-10-18 17:58:16      +0      1  5F 0A 12 11 3A 10 00    yes
1995-10-18 17:58:24      +0      1  5F 0A 12 11 3A 18 00    yes
1995-10-18 17:58:30      +0      1  5F 0A 12 11 3A 1E 00    yes
1995-05-04 11:15:40      +0      1  5F 05 04 0B 0F 28 00    yes
1996-09-05 17:16:36      +0      1  60 09 05 11 10 24 00    yes
1996-09-05 17:16:58      +0      1  60 09 05 11 10 3A 00    yes
1996-09-13 11:38:26      +0      1  60 09 0D 0B 26 1A 00    yes
1995-10-18 17:01:20      +0      1  5F 0A 12 11 01 14 00    yes
1996-10-04 15:31:48      +0      1  60 0A 04 0F 1F 30 00    yes
1995-07-27 16:57:34      +0      1  5F 07 1B 10 39 22 00    yes
1996-09-20 10:29:28      +0      1  60 09 14 0A 1D 1C 00    yes
1996-09-20 11:32:28      +0      1  60 09 14 0B 20 1C 00    yes
1996-09-20 11:31:54      +0      1  60 09 14 0B 1F 36 00    yes
1996-01-19 16:51:46      +0      1  60 01 13 10 33 2E 00    yes
1996-09-20 11:30:46      +0      1  60 09 14 0B 1E 2E 00    yes
1996-09-20 11:12:28      +0      1  60 09 14 0B 0C 1C 00    yes
1996-09-20 10:57:20      +0      1  60 09 14 0A 39 14 00    yes
1996-09-20 11:25:58      +0      1  60 09 14 0B 19 3A 00    yes
1996-09-20 11:31:40      +0      1  60 09 14 0B 1F 28 00    yes
1996-09-20 11:32:48      +0      1  60 09 14 0B 20 30 00    yes
1996-09-20 10:51:54      +0      1  60 09 14 0A 33 36 00    yes
1996-09-20 10:55:52      +0      1  60 09 14 0A 37 34 00    yes
1996-05-23 11:27:06      +0      1  60 05 17 0B 1B 06 00    yes
1996-09-11 12:35:04      +0      1  60 09 0B 0C 23 04 00    yes
1996-09-11 12:34:02      +0      1  60 09 0B 0C 22 02 00    yes
1996-09-11 12:10:58      +0      1  60 09 0B 0C 0A 3A 00    yes
1996-09-11 13:06:58      +0      1  60 09 0B 0D 06 3A 00    yes
1996-09-20 10:30:00      +0      1  60 09 14 0A 1E 00 00    yes
1996-09-20 10:52:38      +0      1  60 09 14 0A 34 26 00    yes
1996-09-20 10:56:08      +0      1  60 09 14 0A 38 08 00    yes
1996-09-20 10:57:44      +0      1  60 09 14 0A 39 2C 00    yes
1996-09-20 11:04:28      +0      1  60 09 14 0B 04 1C 00    yes
1996-09-20 11:04:44      +0      1  60 09 14 0B 04 2C 00    yes
1996-09-20 11:04:52      +0      1  60 09 14 0B 04 34 00    yes
1996-09-20 11:05:02      +0      1  60 09 14 0B 05 02 00    yes
1996-09-20 11:26:32      +0      1  60 09 14 0B 1A 20 00    yes
1996-11-01 00:26:06      +0      1  60 0B 01 00 1A 06 00    yes
1996-09-20 11:18:06      +0      1  60 09 14 0B 12 06 00    yes
1996-09-20 11:18:28      +0      1  60 09 14 0B 12 1C 00    yes
1996-09-11 12:37:08      +0      1  60 09 0B 0C 25 08 00    yes
1996-09-11 12:38:50      +0      1  60 09 0B 0C 26 32 00    yes
1996-09-11 12:46:40      +0      1  60 09 0B 0C 2E 28 00    yes
1996-09-11 12:47:38      +0      1  60 09 0B 0C 2F 26 00    yes
1996-09-11 12:48:14      +0      1  60 09 0B 0C 30 0E 00    yes
1996-09-11 13:04:56      +0      1  60 09 0B 0D 04 38 00    yes
1996-09-11 13:05:52      +0      1  60 09 0B 0D 05 34 00    yes
1996-10-31 22:15:48      +0      1  60 0A 1F 16 0F 30 00    yes
1996-07-04 16:50:48      +0      1  60 07 04 10 32 30 00    yes
1996-02-28 11:51:50      +0      1  60 02 1C 0B 33 32 00    yes
1996-08-01 16:43:30      +0      1  60 08 01 10 2B 1E 00    yes
1996-07-12 12:04:04      +0      1  60 07 0C 0C 04 04 00    yes
1996-06-07 15:26:04      +0      1  60 06 07 0F 1A 04 00    yes
1984-05-28 19:39:00      +0      1  54 05 1C 13 27 00 00    yes
1996-05-28 16:58:56      +0      1  60 05 1C 10 3A 38 00    yes
1996-05-10 16:32:10      +0      1  60 05 0A 10 20 0A 00    yes
1996-05-13 14:22:28      +0      1  60 05 0D 0E 16 1C 00    yes
1996-07-10 11:32:50      +0      1  60 07 0A 0B 20 32 00    yes
1996-07-29 16:38:36      +0      1  60 07 1D 10 26 24 00    yes
1996-07-29 16:39:18      +0      1  60 07 1D 10 27 12 00    yes
1997-01-23 14:42:04      +0      1  61 01 17 0E 2A 04 00    yes
1996-08-01 17:45:18      +0      1  60 08 01 11 2D 12 00    yes
1996-08-01 17:45:24      +0      1  60 08 01 11 2D 18 00    yes
1996-08-01 17:44:04      +0      1  60 08 01 11 2C 04 00    yes
1996-08-01 16:49:32      +0      1  60 08 01 10 31 20 00    yes
1996-08-01 17:45:14      +0      1  60 08 01 11 2D 0E 00    yes
1996-07-08 13:18:14      +0      1  60 07 08 0D 12 0E 00    yes
1996-06-20 10:21:10      +0      1  60 06 14 0A 15 0A 00    yes
1996-07-05 16:12:36      +0      1  60 07 05 10 0C 24 00    yes
1996-06-19 10:45:54      +0      1  60 06 13 0A 2D 36 00    yes
1996-06-28 11:39:44      +0      1  60 06 1C 0B 27 2C 00    yes
1996-07-30 15:49:30      +0      1  60 07 1E 0F 31 1E 00    yes
1980-01-03 13:39:18      +0      1  50 01 03 0D 27 12 00    yes
1996-01-26 16:23:44      +0      1  60 01 1A 10 17 2C 00    yes
1996-10-12 17:51:50      +0      1  60 0A 0C 11 33 32 00    yes
1996-06-14 16:48:46      +0      1  60 06 0E 10 30 2E 00    yes
1996-03-13 17:41:54      +0      1  60 03 0D 11 29 36 00    yes
1997-01-24 14:06:46      +0      1  61 01 18 0E 06 2E 00    yes
1996-03-19 12:05:00      +0      1  60 03 13 0C 05 00 00    yes
1996-03-26 16:03:14      +0      1  60 03 1A 10 03 0E 00    yes
1996-07-17 16:55:18      +0      1  60 07 11 10 37 12 00    yes
1996-08-15 12:44:52      +0      1  60 08 0F 0C 2C 34 00    yes
1996-07-18 13:47:34      +0      1  60 07 12 0D 2F 22 00    yes
1996-04-03 11:10:52      +0      1  60 04 03 0B 0A 34 00    yes
1996-01-18 15:50:30      +0      1  60 01 12 0F 32 1E 00    yes
1996-07-08 14:14:44      +0      1  60 07 08 0E 0E 2C 00    yes
1996-07-08 14:14:50      +0      1  60 07 08 0E 0E 32 00    yes
1996-07-08 14:14:56      +0      1  60 07 08 0E 0E 38 00    yes
1996-07-08 14:15:08      +0      1  60 07 08 0E 0F 08 00    yes
1996-07-08 16:55:54      +0      1  60 07 08 10 37 36 00    yes
1996-10-14 05:21:00      +0      1  60 0A 0E 05 15 00 00    yes
1980-01-04 02:53:36      +0      1  50 01 04 02 35 24 00    yes
1996-04-16 16:47:24      +0      1  60 04 10 10 2F 18 00    yes
1996-04-16 16:49:02      +0      1  60 04 10 10 31 02 00    yes
1996-07-29 17:50:32      +0      1  60 07 1D 11 32 20 00    yes
1996-07-30 11:51:02      +0      1  60 07 1E 0B 33 02 00    yes
1997-01-23 14:41:06      +0      1  61 01 17 0E 29 06 00    yes
1996-06-03 16:46:00      +0      1  60 06 03 10 2E 00 00    yes
1996-04-15 15:39:28      +0      1  60 04 0F 0F 27 1C 00    yes
1996-05-02 17:09:52      +0      1  60 05 02 11 09 34 00    yes
1996-06-03 16:46:12      +0      1  60 06 03 10 2E 0C 00    yes
1996-05-01 16:46:20      +0      1  60 05 01 10 2E 14 00    yes
1996-04-15 15:40:04      +0      1  60 04 0F 0F 28 04 00    yes
1996-06-10 13:48:38      +0      1  60 06 0A 0D 30 26 00    yes
1996-05-28 14:52:16      +0      1  60 05 1C 0E 34 10 00    yes
1996-06-05 15:56:28      +0      1  60 06 05 0F 38 1C 00    yes
1996-07-18 16:47:46      +0      1  60 07 12 10 2F 2E 00    yes
1996-06-05 15:56:18      +0      1  60 06 05 0F 38 12 00    yes
1996-04-10 12:20:02      +0      1  60 04 0A 0C 14 02 00    yes
1996-04-03 18:02:50      +0      1  60 04 03 12 02 32 00    yes
1996-04-15 15:40:38      +0      1  60 04 0F 0F 28 26 00    yes
1996-04-15 15:40:52      +0      1  60 04 0F 0F 28 34 00    yes
1996-04-15 15:41:18      +0      1  60 04 0F 0F 29 12 00    yes
1996-11-19 14:02:30      +0      1  60 0B 13 0E 02 1E 00    yes
1995-12-19 17:38:42      +0      1  5F 0C 13 11 26 2A 00    yes
1996-01-23 17:03:18      +0      1  60 01 17 11 03 12 00    yes
1996-10-23 17:25:16      +0      1  60 0A 17 11 19 10 00    yes
1996-02-26 13:40:44      +0      1  60 02 1A 0D 28 2C 00    yes
1996-02-26 13:41:30      +0      1  60 02 1A 0D 29 1E 00    yes
1996-10-23 17:22:44      +0      1  60 0A 17 11 16 2C 00    yes
1996-07-26 17:46:18      +0      1  60 07 1A 11 2E 12 00    yes
1996-10-23 21:21:08      +0      1  60 0A 17 15 15 08 00    yes
1996-02-28 18:26:32      +0      1  60 02 1C 12 1A 20 00    yes
1996-02-28 18:27:14      +0      1  60 02 1C 12 1B 0E 00    yes
1996-02-28 18:28:00      +0      1  60 02 1C 12 1C 00 00    yes
1996-02-28 16:19:04      +0      1  60 02 1C 10 13 04 00    yes
1996-02-28 16:19:40      +0      1  60 02 1C 10 13 28 00    yes
1996-02-28 16:20:26      +0      1  60 02 1C 10 14 1A 00    yes
1995-11-23 11:52:20      +0      1  5F 0B 17 0B 34 14 00    yes
1996-02-22 18:22:06      +0      1  60 02 16 12 16 06 00    yes
1996-10-23 17:22:08      +0      1  60 0A 17 11 16 08 00    yes
1996-03-13 16:48:54      +0      1  60 03 0D 10 30 36 00    yes
1996-03-13 16:49:34      +0      1  60 03 0D 10 31 22 00    yes
1996-02-26 16:57:06      +0      1  60 02 1A 10 39 06 00    yes
1996-02-26 13:40:18      +0      1  60 02 1A 0D 28 12 00    yes
